Province,District,Division,Date,Houses Damaged,Affected,Deaths,Month,NE_Monsoon,Hist_Avg_Affected
Central,Matale,Yatawatta,2016-05-15,13,57,0,5,0,48.0
Central,Matale,Pallepola,2016-05-15,9,32,0,5,0,64.0
Central,Matale,Wilgamuwa,2016-05-15,2,6,0,5,0,201.0
Central,Matale,Rattota,2016-05-15,3,75,0,5,0,144.75
Central,Matale,Galewela,2016-05-15,35,119,0,5,0,75.85714285714286
Central,Matale,Laggala-Pallegama,2016-05-15,1,4,0,5,0,58.0
Southern,Galle,Balapitiya,2016-05-15,11,1172,0,5,0,1612.7777777777778
Southern,Galle,Galle Four Gravets,2016-05-16,6,166,0,5,0,619.051724137931
Southern,Galle,Galle Four Gravets,2016-05-28,0,601,0,5,0,619.051724137931
Southern,Galle,Yakkalamulla,2016-05-16,12,55,0,5,0,420.4166666666667
Southern,Galle,Akmeemana,2016-05-16,3,13,0,5,0,365.1111111111111
Southern,Galle,Welivitiya-Divithura,2016-05-15,5,18,0,5,0,4057.4615384615386
Southern,Galle,Imaduwa,2016-05-16,0,25,0,5,0,449.6
Southern,Galle,Hikkaduwa,2016-05-16,18,75,0,5,0,2080.3333333333335
Southern,Galle,Goonapeenuwala,2016-05-16,3,10,0,5,0,78.11111111111111
Southern,Galle,Nagoda,2016-05-16,1,4,0,5,0,5971.941176470588
Southern,Galle,Benthota,2016-05-16,6,23,0,5,0,109.76190476190476
Southern,Galle,Karandeniya,2016-05-16,17,61,0,5,0,181.05555555555554
Southern,Galle,Niyagama,2016-05-16,4,23,0,5,0,2108.214285714286
Southern,Galle,Ambalangoda,2016-05-16,1,4,0,5,0,494.1578947368421
Southern,Galle,Thawalama,2016-05-16,2,11,0,5,0,3613.9411764705883
Southern,Galle,Nagoda,2016-05-16,1,4,0,5,0,5971.941176470588
Southern,Galle,Elpitiya,2016-05-16,6,99,0,5,0,548.52
Southern,Hambantota,Lunugamvehera,2016-05-14,1,5,0,5,0,181.875
North-Central,Anuradhapura,Rajanganaya,2016-05-17,0,780,0,5,0,614.375
North-Central,Anuradhapura,Medawachchiya,2016-05-17,9,6,0,5,0,64.33333333333333
North-Central,Anuradhapura,Thirappane,2016-05-17,6,0,0,5,0,305.3333333333333
North-Central,Anuradhapura,Nuwaragam Palatha East,2016-05-17,0,405,0,5,0,905.5
North-Central,Anuradhapura,Thalawa,2016-05-17,0,0,0,5,0,388.1666666666667
North-Central,Anuradhapura,Thambuttegama,2016-05-17,0,0,0,5,0,163.4375
North-Central,Anuradhapura,Palagala,2016-05-17,2,0,0,5,0,209.22222222222223
North-Central,Anuradhapura,Nachchadoowa,2016-05-17,0,98,0,5,0,668.0
North-Central,Anuradhapura,Nuwaragam Palatha Central,2016-05-17,0,542,0,5,0,266.6923076923077
North-Western,Puttalam,Puttalam,2016-05-18,0,11665,1,5,0,4277.866666666667
North-Western,Puttalam,Mahawewa,2016-05-18,2,948,0,5,0,940.4615384615385
North-Western,Puttalam,Mundalama,2016-05-18,0,369,0,5,0,1709.8064516129032
North-Western,Puttalam,Nattandiya,2016-05-18,0,320,0,5,0,704.027027027027
North-Western,Puttalam,Wennappuwa,2016-05-18,1,1644,0,5,0,552.1388888888889
North-Western,Puttalam,Kalpitiya,2016-05-18,1,1122,1,5,0,2072.6
North-Western,Puttalam,Vanathavilluwa,2016-05-18,47,1683,0,5,0,555.1379310344828
North-Western,Puttalam,Chilaw,2016-05-18,0,8291,0,5,0,3764.2413793103447
North-Western,Puttalam,Arachchikattuwa,2016-05-18,2,3873,0,5,0,1890.962962962963
North-Western,Puttalam,Karuwalagaswewa,2016-05-18,0,773,0,5,0,403.29411764705884
North-Western,Puttalam,Nawagattegama,2016-05-18,0,763,1,5,0,253.1875
North-Western,Puttalam,Anamaduwa,2016-05-18,0,54,0,5,0,187.6315789473684
North-Western,Puttalam,Pallama,2016-05-18,0,1064,0,5,0,232.5625
North-Western,Puttalam,Madampe,2016-05-18,1,408,1,5,0,1144.5454545454545
North-Western,Puttalam,Dankotuwa,2016-05-17,0,811,0,5,0,223.375
North-Western,Kurunegala,Kurunegala,2016-05-15,1,611,0,5,0,120.29411764705883
North-Western,Kurunegala,Galgamuwa,2016-05-15,2,1489,0,5,0,270.9
North-Western,Kurunegala,Mallawapitiya,2016-05-15,2,50,0,5,0,53.111111111111114
North-Western,Kurunegala,Mahawa,2016-05-15,0,7,0,5,0,64.0
North-Western,Kurunegala,Panduwasnuwara East,2016-05-15,3,50,0,5,0,77.54166666666667
North-Western,Kurunegala,Mawathagama,2016-05-15,13,177,0,5,0,124.0909090909091
North-Western,Kurunegala,Pannala,2016-05-15,4,1264,1,5,0,268.09302325581393
North-Western,Kurunegala,Paduwasnuwara west,2016-05-15,3,732,0,5,0,407.4
North-Western,Kurunegala,Wariyapola,2016-05-15,2,174,1,5,0,75.55172413793103
North-Western,Kurunegala,Nikaweratiya,2016-05-15,2,332,0,5,0,63.891891891891895
North-Western,Kurunegala,Ibbagamuwa,2016-05-15,1,76,1,5,0,64.33333333333333
North-Western,Kurunegala,Ganewatta,2016-05-15,4,207,0,5,0,99.05555555555556
North-Western,Kurunegala,Polgahawela,2016-05-15,0,46,0,5,0,142.94736842105263
North-Western,Kurunegala,Kobeigane,2016-05-15,0,830,0,5,0,182.0909090909091
North-Western,Kurunegala,Bamunukotuwa,2016-05-15,0,132,0,5,0,44.370370370370374
North-Western,Kurunegala,Rideegama,2016-05-15,3,22,1,5,0,106.77777777777777
North-Western,Kurunegala,Rasnayakapura,2016-05-15,0,352,0,5,0,160.04761904761904
North-Western,Kurunegala,Polpithigama,2016-05-15,8,30,0,5,0,127.2
North-Western,Kurunegala,Giribawa,2016-05-15,0,152,0,5,0,111.85714285714286
North-Western,Kurunegala,Narammala,2016-05-15,0,453,0,5,0,189.14285714285714
North-Western,Kurunegala,Maspotha,2016-05-15,0,51,0,5,0,63.9375
North-Western,Kurunegala,Bingiriya,2016-05-15,0,1558,0,5,0,382.5652173913044
North-Western,Kurunegala,Kuliyapitiya West,2016-05-15,0,12,0,5,0,242.5
North-Western,Kurunegala,Udubaddawa,2016-05-15,0,316,0,5,0,145.88235294117646
North-Western,Kurunegala,Alawwa,2016-05-15,1,347,0,5,0,113.8
Northern,Jaffna,Nallur,2016-05-15,57,137,0,5,0,208.2842105263158
Northern,Jaffna,Jaffna,2016-05-15,0,2249,0,5,0,1042.6363636363637
Northern,Jaffna,Delft,2016-05-15,6,16,0,5,0,277.9130434782609
Northern,Jaffna,Thenmaradchi (Chavakachcheri),2016-05-15,44,267,0,5,0,1640.2424242424242
Northern,Jaffna,Vadamaradchi North (Point Pedr,2016-05-15,36,189,0,5,0,501.0444444444444
Northern,Jaffna,Kareinagar,2016-05-15,6,94,0,5,0,430.84615384615387
Northern,Jaffna,Valikamam North(Tellipallai),2016-05-15,3,146,0,5,0,289.75
Northern,Jaffna,Vadamaradchi East (Maruthnkern,2016-05-15,20,1127,0,5,0,1711.25
Northern,Jaffna,Valikamam South (Uduvil),2016-05-16,9,0,0,5,0,405.8809523809524
Northern,Jaffna,Valikamam East (Kopay),2016-05-16,1,13,0,5,0,400.9811320754717
Northern,Jaffna,Island North(Kayts),2016-05-16,0,0,0,5,0,174.36666666666667
Northern,Jaffna,Valikamam South -West (Sandili,2016-05-16,2,45,0,5,0,386.0673076923077
Northern,Jaffna,Island South (Velanai),2016-05-16,1,0,0,5,0,561.4705882352941
Northern,Jaffna,Vadamaradchi South-west (Karav,2016-05-16,42,242,0,5,0,526.3103448275862
Northern,Mullaitivu,Maritimepattu,2016-05-16,16,626,0,5,0,2159.2380952380954
Northern,Mullaitivu,Puthukudiyiruppu,2016-05-15,165,1910,0,5,0,4717.35294117647
Northern,Mullaitivu,Oddusuddan,2016-05-16,1,1395,0,5,0,2072.5714285714284
Northern,Mullaitivu,Thunukkai,2016-05-16,6,1254,0,5,0,1346.3846153846155
Northern,Mullaitivu,Manthai East,2016-05-16,0,8,0,5,0,605.7
Northern,Mullaitivu,Weli Oya,2016-05-16,0,6,0,5,0,53.0
Northern,Kilinochchi,Karachchi,2016-05-16,60,10993,0,5,0,1880.4
Northern,Kilinochchi,Kandavalai,2016-05-16,157,5841,0,5,0,2030.2553191489362
Northern,Kilinochchi,Pachchilaipalli,2016-05-16,3,961,0,5,0,727.2307692307693
Northern,Kilinochchi,Poonakary,2016-05-16,11,470,0,5,0,1129.7142857142858
Eastern,Trincomalee,Thambalagamuwa,2016-05-23,6,169,0,5,0,471.2916666666667
Eastern,Batticaloa,Manmunai West(Vavunatheivu),2016-05-23,4,221,0,5,0,7533.545454545455
Eastern,Batticaloa,Koralai Pattu North(Vakarai),2016-05-23,0,177,0,5,0,3138.75
Eastern,Batticaloa,Koralai Pattu South (Kiran),2016-05-23,0,769,0,5,0,3592.28125
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2016-05-23,0,4792,0,5,0,5449.964912280701
Eastern,Batticaloa,Eravur Town (Eravur),2016-05-23,0,21,0,5,0,8684.794871794871
Eastern,Batticaloa,Kattankudy,2016-05-23,0,2359,0,5,0,12001.538461538461
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2016-05-23,0,294,0,5,0,3898.230769230769
Eastern,Batticaloa,Manmunai South - West (Peddipe,2016-05-23,0,413,0,5,0,1922.34
Eastern,Batticaloa,Porativu Pattu (Ellavul),2016-05-23,0,659,0,5,0,5730.132075471698
Eastern,Batticaloa,Manmunai South & Eruvilpattu (,2016-05-23,0,1043,0,5,0,5104.213114754099
Uva,Badulla,Haldummulla,2016-05-14,9,27,0,5,0,262.1666666666667
Uva,Badulla,Bandarawela,2016-05-14,4,14,0,5,0,82.11111111111111
Uva,Badulla,Hali-Ela,2016-05-14,17,62,0,5,0,13971.42857142857
Uva,Badulla,Badulla,2016-05-14,4,16,0,5,0,138.25
Uva,Badulla,Passara,2016-05-14,2,8,0,5,0,81.08333333333333
Uva,Badulla,Soranathota,2016-05-14,4,23,0,5,0,19.333333333333332
Uva,Badulla,Uva Paranagama,2016-05-14,3,15,0,5,0,33.25
Northern,Vavuniya,Vavuniya(Tamil),2016-05-16,38,2752,0,5,0,345.4117647058824
Northern,Vavuniya,Vavuniya South,2016-05-16,4,15,0,5,0,26.0
Northern,Vavuniya,Vavuniya North,2016-05-16,59,2234,0,5,0,398.1666666666667
Northern,Vavuniya,Vengalacheddikulam,2016-05-16,2,77,0,5,0,203.86666666666667
Northern,Mannar,Mannar Town,2016-05-16,48,764,0,5,0,1405.8591549295775
Northern,Mannar,Nanadhan,2016-05-16,9,3779,0,5,0,464.90909090909093
Northern,Mannar,Manthai West,2016-05-16,19,1209,0,5,0,363.3888888888889
Northern,Mannar,Madhu,2016-05-16,2,21,0,5,0,846.1153846153846
Northern,Mannar,Musalai,2016-05-16,2,854,0,5,0,698.8275862068965
Northern,Jaffna,Island South (Velanai),2016-11-02,2,13,0,11,0,561.4705882352941
Southern,Galle,Welivitiya-Divithura,2016-11-06,1,2,0,11,0,4057.4615384615386
Southern,Galle,Nagoda,2016-11-06,5,51,0,11,0,5971.941176470588
Southern,Galle,Goonapeenuwala,2016-11-06,1,6,0,11,0,78.11111111111111
Southern,Galle,Habaraduwa,2016-11-06,6,398,0,11,0,2864.25
Southern,Galle,Imaduwa,2016-11-06,45,277,0,11,0,449.6
Southern,Galle,Hikkaduwa,2016-11-06,0,310,0,11,0,2080.3333333333335
Southern,Galle,Galle Four Gravets,2016-11-06,0,994,0,11,0,619.051724137931
Southern,Galle,Akmeemana,2016-11-06,29,663,0,11,0,365.1111111111111
Southern,Galle,Bope-Poddala,2016-11-06,1,108,0,11,0,658.0
Southern,Galle,Yakkalamulla,2016-11-06,11,210,0,11,0,420.4166666666667
Southern,Galle,Baddegama,2016-11-07,0,45,0,11,0,1502.235294117647
Eastern,Trincomalee,Kanthalai,2017-01-30,3,21,0,1,1,746.5555555555555
Eastern,Trincomalee,Kinniya,2017-01-30,5,188,0,1,1,1067.688524590164
Northern,Jaffna,Thenmaradchi (Chavakachcheri),2017-01-13,0,24024,0,1,1,1640.2424242424242
Eastern,Batticaloa,Koralai Pattu North(Vakarai),2017-01-25,0,77,0,1,1,3138.75
Eastern,Batticaloa,Koralai Pattu South (Kiran),2017-01-25,0,7564,0,1,1,3592.28125
Eastern,Batticaloa,Eravur Pattu (Chenkalady),2017-01-25,0,4200,0,1,1,5449.964912280701
Eastern,Batticaloa,Porativu Pattu (Ellavul),2017-01-25,2,2,0,1,1,5730.132075471698
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2017-01-25,2,5,0,1,1,3898.230769230769
Eastern,Batticaloa,Manmunai West(Vavunatheivu),2017-01-25,0,344,0,1,1,7533.545454545455
Eastern,Batticaloa,Manmunai North (Batti Town),2017-01-25,0,3,0,1,1,3220.090909090909
Southern,Galle,Yakkalamulla,2017-05-24,0,33,0,5,0,420.4166666666667
Sabaragamuwa,Ratnapura,Ratnapura,2017-05-24,1,128,0,5,0,842.5670103092783
Sabaragamuwa,Ratnapura,Pelmadulla,2017-05-24,0,44,0,5,0,205.1578947368421
Uva,Moneragala,Bibile,2017-05-24,8,42,0,5,0,32.36363636363637
Sabaragamuwa,Ratnapura,Elapatha,2017-05-24,0,10,0,5,0,800.0117647058823
Western,Gampaha,Biyagama,2017-05-26,43,14199,3,5,0,2119.6724137931033
Western,Gampaha,Mahara,2017-05-26,5,213,0,5,0,687.675
Western,Gampaha,Dompe,2017-05-26,29,2144,1,5,0,184.044776119403
Western,Gampaha,Wattala,2017-05-26,0,0,0,5,0,2875.403314917127
Western,Gampaha,Kelaniya,2017-05-26,0,0,0,5,0,4041.2289156626507
Western,Gampaha,Gampaha,2017-05-26,2,80,0,5,0,783.2647058823529
Western,Kalutara,Walallavita,2017-05-26,52,9700,0,5,0,1675.56
Western,Kalutara,Palindanuwara,2017-05-26,18,17845,22,5,0,817.358024691358
Western,Kalutara,Bulathsinhala,2017-05-26,177,55609,37,5,0,2419.6133333333332
Western,Kalutara,Ingiriya,2017-05-26,598,9490,0,5,0,2755.153846153846
Western,Kalutara,Dodangoda,2017-05-26,2,21193,2,5,0,7051.071428571428
Western,Kalutara,Mathugama,2017-05-26,59,1464,0,5,0,903.5714285714286
Western,Kalutara,Madurawala,2017-05-26,5,10596,1,5,0,3913.6875
Western,Kalutara,Horana,2017-05-26,8,545,1,5,0,177.7
Western,Kalutara,Kalutara,2017-05-26,17,8896,0,5,0,3989.5263157894738
Western,Kalutara,Bandaragama,2017-05-26,2,9,0,5,0,687.7586206896551
Western,Kalutara,Beruwala,2017-05-26,2,25,0,5,0,1572.6
Western,Kalutara,Agalawatta,2017-05-26,48,1649,0,5,0,507.2142857142857
Western,Kalutara,Millaniya,2017-05-26,9,15450,0,5,0,3634.409090909091
Western,Kalutara,Panadura,2017-05-26,3,10,0,5,0,1939.439024390244
Western,Colombo,Hanwella,2017-05-26,0,0,0,5,0,834.5
Western,Colombo,Kaduwela,2017-05-26,1,11311,0,5,0,824.8507462686567
Western,Colombo,Colombo,2017-05-26,0,97,0,5,0,3815.3571428571427
Western,Colombo,Kolonnawa,2017-05-26,0,4804,0,5,0,5371.8493150684935
Western,Colombo,Sri Jayawardanapura Kotte,2017-05-26,0,127,0,5,0,1098.3478260869565
Western,Colombo,Homagama,2017-05-26,0,0,0,5,0,1023.4285714285714
Western,Colombo,Padukka,2017-05-26,0,3457,0,5,0,571.5555555555555
Southern,Galle,Karandeniya,2017-05-26,16,119,0,5,0,181.05555555555554
Sabaragamuwa,Kegalle,Kegalle,2017-04-04,1,4,0,4,0,23.53846153846154
Sabaragamuwa,Ratnapura,Kuruvita,2017-04-05,21,94,0,4,0,379.3220338983051
Sabaragamuwa,Ratnapura,Pelmadulla,2017-04-13,0,198,0,4,0,205.1578947368421
Southern,Galle,Neluwa,2017-05-26,127,28000,8,5,0,2447.3333333333335
Southern,Galle,Akmeemana,2017-05-26,26,1556,0,5,0,365.1111111111111
Southern,Galle,Habaraduwa,2017-05-26,16,1811,0,5,0,2864.25
Southern,Galle,Goonapeenuwala,2017-05-26,10,100,0,5,0,78.11111111111111
Southern,Galle,Yakkalamulla,2017-04-26,76,1398,0,4,0,420.4166666666667
Southern,Galle,Ambalangoda,2017-04-26,12,325,0,4,0,494.1578947368421
Southern,Galle,Balapitiya,2017-04-26,14,446,0,4,0,1612.7777777777778
Southern,Galle,Bope-Poddala,2017-05-26,12,1037,0,5,0,658.0
Southern,Galle,Niyagama,2017-05-26,50,11525,0,5,0,2108.214285714286
Southern,Galle,Nagoda,2017-05-26,7,44000,2,5,0,5971.941176470588
Southern,Galle,Thawalama,2017-05-26,2,31000,2,5,0,3613.9411764705883
Southern,Galle,Baddegama,2017-05-26,26,5117,0,5,0,1502.235294117647
Southern,Galle,Galle Four Gravets,2017-05-26,14,1857,0,5,0,619.051724137931
Southern,Galle,Hikkaduwa,2017-05-26,30,650,0,5,0,2080.3333333333335
Southern,Galle,Benthota,2017-05-26,30,113,0,5,0,109.76190476190476
Southern,Galle,Welivitiya-Divithura,2017-05-26,3,18000,1,5,0,4057.4615384615386
Southern,Hambantota,Walasmulla,2017-05-26,199,1265,1,5,0,206.57142857142858
Southern,Hambantota,Tangalle,2017-05-26,132,5409,2,5,0,825.8181818181819
Southern,Hambantota,Katuwana,2017-05-26,144,810,0,5,0,549.75
Southern,Hambantota,Okewela,2017-05-26,13,357,0,5,0,574.0
Southern,Hambantota,Hambantota,2017-05-26,1,120,0,5,0,1522.1923076923076
Southern,Hambantota,Beliatta,2017-05-26,38,951,2,5,0,200.88888888888889
Southern,Hambantota,Weeraketiya,2017-05-26,24,1406,0,5,0,306.4
Southern,Hambantota,Ambalantota,2017-05-26,3,103,0,5,0,170.66666666666666
Southern,Hambantota,Angunakolapelessa,2017-05-26,19,495,0,5,0,106.42857142857143
Southern,Matara,Welipitiya,2017-05-26,112,11689,2,5,0,679.2
Southern,Matara,Athuraliya,2017-05-26,0,22000,2,5,0,1854.741935483871
Southern,Matara,Pitabeddara,2017-05-26,583,13500,3,5,0,1417.3809523809523
Southern,Matara,Thihagoda,2017-05-26,0,21118,1,5,0,1670.969696969697
Southern,Matara,Malimbada,2017-05-26,74,21868,1,5,0,1108.5
Southern,Matara,Pasgoda,2017-05-26,809,3396,0,5,0,1141.4444444444443
Southern,Matara,Mulatiyana,2017-05-26,950,6019,5,5,0,219.953125
Southern,Matara,Devinuwara,2017-05-26,21,770,0,5,0,83.63157894736842
Southern,Matara,Kirinda Puhulwella,2017-05-26,21,117,0,5,0,65.2
Southern,Matara,Dickwella,2017-05-26,15,1308,1,5,0,109.22727272727273
Southern,Matara,Weligama,2017-05-26,54,1482,0,5,0,1134.2857142857142
Southern,Matara,Kamburupitiya,2017-05-26,44,22853,0,5,0,1478.4736842105262
Southern,Matara,Akuressa,2017-05-26,0,30007,0,5,0,2100.885714285714
Southern,Matara,Hakmana,2017-05-26,182,779,0,5,0,86.80434782608695
Southern,Matara,Matara Four Gravets,2017-05-26,669,27616,2,5,0,3522.5
Sabaragamuwa,Ratnapura,Ratnapura,2017-05-26,619,25363,2,5,0,842.5670103092783
Sabaragamuwa,Ratnapura,Balangoda,2017-05-24,3,27,0,5,0,46.940298507462686
Sabaragamuwa,Ratnapura,Opanayaka,2017-05-24,43,624,0,5,0,92.04444444444445
Sabaragamuwa,Ratnapura,Kolonna,2017-05-24,26,437,0,5,0,166.57142857142858
Sabaragamuwa,Ratnapura,Kahawatta,2017-05-24,143,1750,1,5,0,194.6046511627907
Central,Nuwara Eliya,Ambagamuwakorale,2017-05-26,8,549,0,5,0,147.56756756756758
North-Central,Polonnaruwa,Dimbulagala,2017-05-09,14,62,0,5,0,148.23076923076923
Western,Colombo,Kolonnawa,2017-05-18,0,439,0,5,0,5371.8493150684935
Central,Matale,Yatawatta,2017-05-24,0,3,0,5,0,48.0
Sabaragamuwa,Kegalle,Mawanella,2017-06-27,0,4,0,6,0,23.42105263157895
Central,Kandy,Ganga Ihala Korale,2017-07-29,9,37,0,7,0,106.47368421052632
Western,Gampaha,Wattala,2017-09-07,0,0,0,9,0,2875.403314917127
Western,Gampaha,Mahara,2017-09-07,4,361,0,9,0,687.675
Western,Gampaha,Attanagalla,2017-09-07,0,4,0,9,0,556.9166666666666
Western,Gampaha,Biyagama,2017-09-07,1,629,0,9,0,2119.6724137931033
Western,Gampaha,Kelaniya,2017-09-07,1,2736,0,9,0,4041.2289156626507
Western,Gampaha,Gampaha,2017-09-07,0,86,0,9,0,783.2647058823529
Western,Gampaha,Dompe,2017-09-07,0,38,0,9,0,184.044776119403
Sabaragamuwa,Ratnapura,Elapatha,2017-09-07,1,555,0,9,0,800.0117647058823
Sabaragamuwa,Ratnapura,Ayagama,2017-09-07,0,0,0,9,0,345.41975308641975
Western,Gampaha,Attanagalla,2017-09-13,3,413,0,9,0,556.9166666666666
Western,Gampaha,Wattala,2017-09-13,0,4957,0,9,0,2875.403314917127
Western,Gampaha,Mahara,2017-09-13,5,253,0,9,0,687.675
Sabaragamuwa,Ratnapura,Eheliyagoda,2017-10-14,10,280,0,10,0,244.28125
Sabaragamuwa,Ratnapura,Elapatha,2017-10-15,1,85,0,10,0,800.0117647058823
Sabaragamuwa,Kegalle,Mawanella,2017-10-29,0,10,0,10,0,23.42105263157895
Northern,Jaffna,Valikamam South (Uduvil),2017-11-02,13,385,0,11,0,405.8809523809524
Northern,Jaffna,Valikamam South -West (Sandili,2017-11-02,28,576,1,11,0,386.0673076923077
Northern,Jaffna,Nallur,2017-11-02,4,568,0,11,0,208.2842105263158
Northern,Jaffna,Valikamam West (Chankanai),2017-11-02,109,876,0,11,0,808.5
Northern,Jaffna,Valikamam North(Tellipallai),2017-11-02,22,1430,0,11,0,289.75
Northern,Jaffna,Vadamaradchi North (Point Pedr,2017-11-02,8,1354,0,11,0,501.0444444444444
Northern,Jaffna,Island North(Kayts),2017-11-02,2,273,0,11,0,174.36666666666667
Northern,Jaffna,Jaffna,2017-11-02,11,209,0,11,0,1042.6363636363637
Northern,Jaffna,Valikamam East (Kopay),2017-11-02,10,1455,0,11,0,400.9811320754717
Northern,Jaffna,Valikamam West (Chankanai),2017-11-02,0,2214,0,11,0,808.5
Northern,Mullaitivu,Oddusuddan,2017-11-05,11,20,0,11,0,2072.5714285714284
Western,Gampaha,Wattala,2017-11-07,0,2325,0,11,0,2875.403314917127
Northern,Jaffna,Vadamaradchi East (Maruthnkern,2017-11-02,0,2352,0,11,0,1711.25
Northern,Jaffna,Kareinagar,2017-11-02,1,27,0,11,0,430.84615384615387
Northern,Jaffna,Vadamaradchi South-west (Karav,2017-11-02,26,2335,0,11,0,526.3103448275862
Southern,Matara,Kotapola,2017-05-26,3523,11644,12,5,0,601.7567567567568
Sabaragamuwa,Kegalle,Yatiyanthota,2018-02-26,0,25,0,2,1,33.733333333333334
Eastern,Batticaloa,Manmunai North (Batti Town),2018-02-25,1,5,0,2,1,3220.090909090909
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2018-02-28,0,4,0,2,1,3898.230769230769
Eastern,Batticaloa,Koralai Pattu South (Kiran),2018-03-12,0,4,0,3,0,3592.28125
Eastern,Batticaloa,Manmunai Pattu (Araipattai),2018-03-10,1,3,0,3,0,3898.230769230769
Central,Kandy,Udunuwara,2018-04-03,6,21,0,4,0,39.875
Central,Kandy,Kandy Four Gravets & Gangawata,2018-04-08,0,198,0,4,0,129.52631578947367
Central,Kandy,Kandy Four Gravets & Gangawata,2018-05-05,0,8,0,5,0,129.52631578947367
North-Western,Kurunegala,Kuliyapitiya West,2018-04-14,3,9,0,4,0,242.5
Central,Kandy,Delthota,2018-05-03,1,3,0,5,0,59.666666666666664
Southern,Galle,Elpitiya,2018-06-07,4,22,0,6,0,548.52
Southern,Hambantota,Beliatta,2018-07-08,2,8,0,7,0,200.88888888888889
Central,Nuwara Eliya,Nuwara Eliya,2018-05-21,39,356,0,5,0,100.98484848484848
Sabaragamuwa,Kegalle,Warakapola,2018-05-20,9,37,0,5,0,202.77777777777777
Sabaragamuwa,Kegalle,Warakapola,2018-05-25,0,0,0,5,0,202.77777777777777
Sabaragamuwa,Kegalle,Kegalle,2018-05-20,2,13,0,5,0,23.53846153846154
Sabaragamuwa,Kegalle,Galigamuwa,2018-05-20,5,28,0,5,0,173.0
Sabaragamuwa,Kegalle,Galigamuwa,2018-05-22,0,22,0,5,0,173.0
Sabaragamuwa,Kegalle,Ruwanwella,2018-05-20,15,832,1,5,0,295.2307692307692
Sabaragamuwa,Kegalle,Deraniyagala,2018-05-20,102,372,0,5,0,147.9090909090909
